1,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,80.000000,0.002549
1,filt_IIRChebIshevI,PWelch,PCA,NBayes,83.333333,0.0046744
1,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,66.666667,0.00065312
1,filt_IIRChebIshevI,PYAR,PCA,NBayes,50.000000,0.0028958
1,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,46.666667,0.002891
1,filt_IIRChebIshevI,PWelch,SVD,NBayes,60.000000,0.0061187
1,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,53.333333,0.00065797
1,filt_IIRChebIshevI,PYAR,SVD,NBayes,63.333333,0.004217
1,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,70.000000,0.0028137
1,filt_FIRLeastSquares,PWelch,PCA,NBayes,46.666667,0.0048717
1,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,50.000000,0.00092977
1,filt_FIRLeastSquares,PYAR,PCA,NBayes,43.333333,0.0030777
1,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,63.333333,0.0028623
1,filt_FIRLeastSquares,PWelch,SVD,NBayes,63.333333,0.0062882
1,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,50.000000,0.00096272
1,filt_FIRLeastSquares,PYAR,SVD,NBayes,46.666667,0.0045094
2,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,53.333333,0.0025621
2,filt_IIRChebIshevI,PWelch,PCA,NBayes,63.333333,0.0046463
2,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,60.000000,0.00065867
2,filt_IIRChebIshevI,PYAR,PCA,NBayes,76.666667,0.0027992
2,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,43.333333,0.0024796
2,filt_IIRChebIshevI,PWelch,SVD,NBayes,53.333333,0.0061703
2,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,56.666667,0.00065698
2,filt_IIRChebIshevI,PYAR,SVD,NBayes,63.333333,0.0042732
2,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,56.666667,0.0028294
2,filt_FIRLeastSquares,PWelch,PCA,NBayes,36.666667,0.0050531
2,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,66.666667,0.00091985
2,filt_FIRLeastSquares,PYAR,PCA,NBayes,36.666667,0.003217
2,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,53.333333,0.0028789
2,filt_FIRLeastSquares,PWelch,SVD,NBayes,53.333333,0.0062782
2,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,60.000000,0.00096889
2,filt_FIRLeastSquares,PYAR,SVD,NBayes,63.333333,0.0045212
3,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,43.333333,0.0024513
3,filt_IIRChebIshevI,PWelch,PCA,NBayes,33.333333,0.0045761
