1,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,76.666667,0.002505
1,filt_IIRChebIshevI,PWelch,PCA,NBayes,53.333333,0.0045703
1,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,80.000000,0.00067217
1,filt_IIRChebIshevI,PYAR,PCA,NBayes,60.000000,0.0027106
1,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,56.666667,0.0025067
1,filt_IIRChebIshevI,PWelch,SVD,NBayes,53.333333,0.006124
1,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,16.666667,0.00065702
1,filt_IIRChebIshevI,PYAR,SVD,NBayes,46.666667,0.0041365
1,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,60.000000,0.0027898
1,filt_FIRLeastSquares,PWelch,PCA,NBayes,30.000000,0.0048484
1,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,50.000000,0.00095064
1,filt_FIRLeastSquares,PYAR,PCA,NBayes,36.666667,0.0030606
1,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,33.333333,0.0028239
1,filt_FIRLeastSquares,PWelch,SVD,NBayes,50.000000,0.0062921
1,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,23.333333,0.00095443
1,filt_FIRLeastSquares,PYAR,SVD,NBayes,33.333333,0.0044108
2,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,73.333333,0.0025036
2,filt_IIRChebIshevI,PWelch,PCA,NBayes,66.666667,0.0046114
2,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,70.000000,0.00065123
2,filt_IIRChebIshevI,PYAR,PCA,NBayes,66.666667,0.0027913
2,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,33.333333,0.0024814
2,filt_IIRChebIshevI,PWelch,SVD,NBayes,63.333333,0.0059836
2,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,40.000000,0.00066885
2,filt_IIRChebIshevI,PYAR,SVD,NBayes,60.000000,0.0041227
2,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,60.000000,0.0027939
