1,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,83.333333,0.002443
1,filt_IIRChebIshevI,PWelch,PCA,NBayes,56.666667,0.0048078
1,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,70.000000,0.00066993
1,filt_IIRChebIshevI,PYAR,PCA,NBayes,66.666667,0.0032408
1,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,46.666667,0.0026161
1,filt_IIRChebIshevI,PWelch,SVD,NBayes,70.000000,0.0060833
1,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,63.333333,0.00065082
1,filt_IIRChebIshevI,PYAR,SVD,NBayes,53.333333,0.0051421
1,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,76.666667,0.0030468
1,filt_FIRLeastSquares,PWelch,PCA,NBayes,53.333333,0.00518
1,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,66.666667,0.0010183
1,filt_FIRLeastSquares,PYAR,PCA,NBayes,60.000000,0.003349
1,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,60.000000,0.0028655
1,filt_FIRLeastSquares,PWelch,SVD,NBayes,60.000000,0.006591
1,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,56.666667,0.0010447
1,filt_FIRLeastSquares,PYAR,SVD,NBayes,63.333333,0.0048325
2,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,50.000000,0.0024964
2,filt_IIRChebIshevI,PWelch,PCA,NBayes,63.333333,0.0048121
2,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,60.000000,0.00073802
2,filt_IIRChebIshevI,PYAR,PCA,NBayes,83.333333,0.0029438
2,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,53.333333,0.0025133
2,filt_IIRChebIshevI,PWelch,SVD,NBayes,63.333333,0.0060521
2,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,50.000000,0.00065997
2,filt_IIRChebIshevI,PYAR,SVD,NBayes,63.333333,0.0041771
2,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,63.333333,0.0027517
2,filt_FIRLeastSquares,PWelch,PCA,NBayes,73.333333,0.0048775
2,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,73.333333,0.00094548
2,filt_FIRLeastSquares,PYAR,PCA,NBayes,70.000000,0.0030782
2,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,63.333333,0.0027914
2,filt_FIRLeastSquares,PWelch,SVD,NBayes,66.666667,0.006265
2,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,76.666667,0.0009646
2,filt_FIRLeastSquares,PYAR,SVD,NBayes,70.000000,0.0048065
3,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,23.333333,0.002594
3,filt_IIRChebIshevI,PWelch,PCA,NBayes,23.333333,0.0047207
3,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,33.333333,0.00064112
3,filt_IIRChebIshevI,PYAR,PCA,NBayes,20.000000,0.0027627
3,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,33.333333,0.0024905
3,filt_IIRChebIshevI,PWelch,SVD,NBayes,36.666667,0.0060023
3,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,33.333333,0.00065592
3,filt_IIRChebIshevI,PYAR,SVD,NBayes,46.666667,0.0043163
3,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,50.000000,0.0028021
3,filt_FIRLeastSquares,PWelch,PCA,NBayes,20.000000,0.0049946
3,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,43.333333,0.00095076
3,filt_FIRLeastSquares,PYAR,PCA,NBayes,23.333333,0.0031705
3,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,16.666667,0.0028218
3,filt_FIRLeastSquares,PWelch,SVD,NBayes,40.000000,0.0063919
3,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,26.666667,0.00094798
3,filt_FIRLeastSquares,PYAR,SVD,NBayes,20.000000,0.0045236
4,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,43.333333,0.0024156
4,filt_IIRChebIshevI,PWelch,PCA,NBayes,23.333333,0.004748
4,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,46.666667,0.00064601
4,filt_IIRChebIshevI,PYAR,PCA,NBayes,26.666667,0.0029178
4,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,40.000000,0.0025456
4,filt_IIRChebIshevI,PWelch,SVD,NBayes,33.333333,0.0060941
4,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,26.666667,0.00063878
4,filt_IIRChebIshevI,PYAR,SVD,NBayes,33.333333,0.004317
4,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,36.666667,0.002798
4,filt_FIRLeastSquares,PWelch,PCA,NBayes,33.333333,0.0048276
4,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,56.666667,0.00095151
4,filt_FIRLeastSquares,PYAR,PCA,NBayes,36.666667,0.003255
4,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,50.000000,0.002966
4,filt_FIRLeastSquares,PWelch,SVD,NBayes,36.666667,0.0068589
4,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,46.666667,0.00099365
4,filt_FIRLeastSquares,PYAR,SVD,NBayes,30.000000,0.0047943
5,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,53.333333,0.0024759
5,filt_IIRChebIshevI,PWelch,PCA,NBayes,46.666667,0.0046933
5,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,60.000000,0.00071193
5,filt_IIRChebIshevI,PYAR,PCA,NBayes,53.333333,0.0030531
5,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,50.000000,0.0024411
5,filt_IIRChebIshevI,PWelch,SVD,NBayes,46.666667,0.0063596
5,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,56.666667,0.00068853
5,filt_IIRChebIshevI,PYAR,SVD,NBayes,53.333333,0.0042406
5,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,56.666667,0.0028008
5,filt_FIRLeastSquares,PWelch,PCA,NBayes,63.333333,0.0050163
5,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,63.333333,0.00096326
5,filt_FIRLeastSquares,PYAR,PCA,NBayes,56.666667,0.0031956
5,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,50.000000,0.0028332
5,filt_FIRLeastSquares,PWelch,SVD,NBayes,40.000000,0.0064652
5,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,56.666667,0.00096661
5,filt_FIRLeastSquares,PYAR,SVD,NBayes,53.333333,0.0046514
10,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,43.333333,0.00248
10,filt_IIRChebIshevI,PWelch,PCA,NBayes,53.333333,0.0049826
10,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,50.000000,0.00064095
10,filt_IIRChebIshevI,PYAR,PCA,NBayes,50.000000,0.0028293
10,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,36.666667,0.0025624
10,filt_IIRChebIshevI,PWelch,SVD,NBayes,50.000000,0.0059994
10,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,43.333333,0.00066836
10,filt_IIRChebIshevI,PYAR,SVD,NBayes,50.000000,0.0042078
10,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,43.333333,0.0027417
