1,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,30.000000,0.0039359
1,filt_IIRChebIshevI,PWelch,PCA,NBayes,56.666667,0.0058757
1,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,33.333333,0.0017462
1,filt_IIRChebIshevI,PYAR,PCA,NBayes,20.000000,0.0038332
1,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,26.666667,0.0038241
1,filt_IIRChebIshevI,PWelch,SVD,NBayes,43.333333,0.007302
1,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,23.333333,0.0017662
1,filt_IIRChebIshevI,PYAR,SVD,NBayes,33.333333,0.0053857
1,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,50.000000,0.0033745
1,filt_FIRLeastSquares,PWelch,PCA,NBayes,43.333333,0.0054912
1,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,43.333333,0.0013624
1,filt_FIRLeastSquares,PYAR,PCA,NBayes,26.666667,0.0034775
1,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,40.000000,0.0033866
1,filt_FIRLeastSquares,PWelch,SVD,NBayes,43.333333,0.0071344
1,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,36.666667,0.0013546
1,filt_FIRLeastSquares,PYAR,SVD,NBayes,43.333333,0.0049668
2,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,50.000000,0.0040534
2,filt_IIRChebIshevI,PWelch,PCA,NBayes,33.333333,0.0065748
2,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,56.666667,0.0018003
2,filt_IIRChebIshevI,PYAR,PCA,NBayes,20.000000,0.0039455
2,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,50.000000,0.0037995
2,filt_IIRChebIshevI,PWelch,SVD,NBayes,50.000000,0.0078884
2,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,53.333333,0.0018956
2,filt_IIRChebIshevI,PYAR,SVD,NBayes,36.666667,0.0053889
2,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,60.000000,0.0033791
2,filt_FIRLeastSquares,PWelch,PCA,NBayes,30.000000,0.0056199
2,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,53.333333,0.0013546
2,filt_FIRLeastSquares,PYAR,PCA,NBayes,40.000000,0.0034689
2,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,56.666667,0.0033712
2,filt_FIRLeastSquares,PWelch,SVD,NBayes,53.333333,0.0070056
2,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,53.333333,0.0013555
2,filt_FIRLeastSquares,PYAR,SVD,NBayes,53.333333,0.005034
3,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,36.666667,0.0038596
3,filt_IIRChebIshevI,PWelch,PCA,NBayes,50.000000,0.0059146
3,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,40.000000,0.0017478
3,filt_IIRChebIshevI,PYAR,PCA,NBayes,46.666667,0.0040283
3,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,30.000000,0.0038256
3,filt_IIRChebIshevI,PWelch,SVD,NBayes,43.333333,0.0074158
3,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,53.333333,0.0017111
3,filt_IIRChebIshevI,PYAR,SVD,NBayes,50.000000,0.0053102
3,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,43.333333,0.0034019
3,filt_FIRLeastSquares,PWelch,PCA,NBayes,46.666667,0.0055121
3,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,33.333333,0.001328
3,filt_FIRLeastSquares,PYAR,PCA,NBayes,46.666667,0.0034827
3,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,40.000000,0.0033339
3,filt_FIRLeastSquares,PWelch,SVD,NBayes,50.000000,0.0070669
3,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,30.000000,0.0013392
3,filt_FIRLeastSquares,PYAR,SVD,NBayes,53.333333,0.005056
4,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,36.666667,0.0038904
4,filt_IIRChebIshevI,PWelch,PCA,NBayes,30.000000,0.0061032
4,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,40.000000,0.0018431
4,filt_IIRChebIshevI,PYAR,PCA,NBayes,26.666667,0.0040136
4,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,53.333333,0.0038169
4,filt_IIRChebIshevI,PWelch,SVD,NBayes,20.000000,0.0074414
4,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,30.000000,0.0017349
4,filt_IIRChebIshevI,PYAR,SVD,NBayes,20.000000,0.0054198
4,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,13.333333,0.003465
4,filt_FIRLeastSquares,PWelch,PCA,NBayes,16.666667,0.0056837
4,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,50.000000,0.0013537
4,filt_FIRLeastSquares,PYAR,PCA,NBayes,40.000000,0.0035195
4,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,23.333333,0.0034593
4,filt_FIRLeastSquares,PWelch,SVD,NBayes,40.000000,0.0069436
4,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,43.333333,0.0013839
4,filt_FIRLeastSquares,PYAR,SVD,NBayes,33.333333,0.005213
5,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,80.000000,0.0037688
5,filt_IIRChebIshevI,PWelch,PCA,NBayes,80.000000,0.0061661
5,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,80.000000,0.0017568
5,filt_IIRChebIshevI,PYAR,PCA,NBayes,73.333333,0.0039963
5,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,80.000000,0.0039231
5,filt_IIRChebIshevI,PWelch,SVD,NBayes,90.000000,0.0076511
5,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,80.000000,0.0017903
5,filt_IIRChebIshevI,PYAR,SVD,NBayes,90.000000,0.0057167
5,filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,86.666667,0.0034223
5,filt_FIRLeastSquares,PWelch,PCA,NBayes,80.000000,0.0056849
5,filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,80.000000,0.0013927
5,filt_FIRLeastSquares,PYAR,PCA,NBayes,86.666667,0.0035698
5,filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,83.333333,0.0034271
5,filt_FIRLeastSquares,PWelch,SVD,NBayes,93.333333,0.0070825
5,filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,73.333333,0.0013332
5,filt_FIRLeastSquares,PYAR,SVD,NBayes,90.000000,0.005112
10,filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,60.000000,0.004042
10,filt_IIRChebIshevI,PWelch,PCA,NBayes,46.666667,0.0061883
10,filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,40.000000,0.0017428
10,filt_IIRChebIshevI,PYAR,PCA,NBayes,50.000000,0.0038919
10,filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,60.000000,0.0038207
10,filt_IIRChebIshevI,PWelch,SVD,NBayes,43.333333,0.0076567
10,filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,40.000000,0.0017751
10,filt_IIRChebIshevI,PYAR,SVD,NBayes,56.666667,0.0055053
