filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,52.80701752631579,0.0025019578947368423
filt_IIRChebIshevI,PWelch,PCA,NBayes,49.298245578947366,0.004602684210526316
filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,55.08771931578947,0.0006395089473684209
filt_IIRChebIshevI,PYAR,PCA,NBayes,51.22807010526316,0.0027437526315789475
filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,47.894736894736845,0.0025002473684210525
filt_IIRChebIshevI,PWelch,SVD,NBayes,55.614035105263156,0.005950594736842105
filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,44.9122807368421,0.0006529394736842107
filt_IIRChebIshevI,PYAR,SVD,NBayes,54.73684205263157,0.004104873684210527
filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,47.19298252631579,0.0027916631578947366
filt_FIRLeastSquares,PWelch,PCA,NBayes,45.614035052631586,0.00485131052631579
filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,50.87719305263158,0.0009521536842105263
filt_FIRLeastSquares,PYAR,PCA,NBayes,45.43859652631579,0.003046784210526316
filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,41.75438594736843,0.0028013
filt_FIRLeastSquares,PWelch,SVD,NBayes,50.70175436842106,0.006244836842105264
filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,43.684210578947365,0.0009517926315789475
filt_FIRLeastSquares,PYAR,SVD,NBayes,47.89473684210526,0.004418952631578948
