filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,59.12280705263157,0.003721326315789474
filt_IIRChebIshevI,PWelch,PCA,NBayes,55.087719315789485,0.005811726315789474
filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,64.38596489473684,0.0017061315789473684
filt_IIRChebIshevI,PYAR,PCA,NBayes,52.28070163157895,0.003802636842105263
filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,56.491228052631584,0.003704552631578947
filt_IIRChebIshevI,PWelch,SVD,NBayes,56.66666663157894,0.007167752631578948
filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,63.68421052631579,0.0016996789473684214
filt_IIRChebIshevI,PYAR,SVD,NBayes,59.82456147368421,0.005197594736842106
filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,59.298245473684226,0.00333168947368421
filt_FIRLeastSquares,PWelch,PCA,NBayes,54.21052636842105,0.00540358947368421
filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,64.56140352631579,0.001326242105263158
filt_FIRLeastSquares,PYAR,PCA,NBayes,48.24561405263157,0.00343481052631579
filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,55.0877192631579,0.0033385263157894736
filt_FIRLeastSquares,PWelch,SVD,NBayes,58.94736836842106,0.006782768421052632
filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,61.57894747368421,0.0013342473684210528
filt_FIRLeastSquares,PYAR,SVD,NBayes,60.526315736842115,0.004782852631578947
